Ind,match_id,match_round,league_id,league_name,league_round_name,parent_league_id,parent_league_season,match_time_utc,home_team_id,home_team,home_team_color,away_team_id,away_team,away_team_color,id,event_type,team_id,player_id,player_name,x,y,min,min_added,is_blocked,is_on_target,blocked_x,blocked_y,goal_crossed_y,goal_crossed_z,expected_goals,expected_goals_on_target,shot_type,situation,period,is_own_goal,on_goal_shot_x,on_goal_shot_y,on_goal_shot_zoom_ratio,first_name,last_name,team_color,short_name
1,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442222335,Miss,9823,303339,Sadio Mané,94.7719327677786,30.7212505817413,2,NA,FALSE,FALSE,NA,NA,26.942142857,6.1488275976,0.0439420640468597,NA,Header,FromCorner,FirstHalf,FALSE,1.77737167589031,0.677248677248677,0.416339531295237,Sadio,Mané,#a00028,NA
2,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442224095,Goal,9823,460632,Joshua Kimmich,76.5160159822689,16.4323561545564,5,NA,FALSE,TRUE,NA,NA,32.0175,0.4045263138,0.0222882628440857,0.0945,RightFoot,FreeKick,FirstHalf,FALSE,1.5244708994709,0.107017543333333,1,Joshua,Kimmich,#a00028,NA
3,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442225443,AttemptSaved,9823,385437,Serge Gnabry,86.889705882,26.2275004410744,7,NA,TRUE,TRUE,90,27.362380952,33.31375,1.219999994,0.0505025684833527,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,1.18154761904762,0.322751321164021,1,Serge,Gnabry,#a00028,NA
4,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442225909,Miss,9823,385437,Serge Gnabry,78.8810713993311,40.46952381,8,NA,FALSE,FALSE,NA,NA,27.362380952,1.9648420956,0.0372972786426544,NA,RightFoot,RegularPlay,FirstHalf,FALSE,2,0.296016098753367,0.569481311395682,Serge,Gnabry,#a00028,NA
5,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442226403,AttemptSaved,9823,116772,Thomas Müller,94.4824561388,28.9592863542324,9,NA,TRUE,TRUE,97.4736842099,30.244,32.70375,1.219999994,0.0858839750289917,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,1.34292328042328,0.322751321164021,1,Thomas,Müller,#a00028,NA
6,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442227441,AttemptSaved,9823,116772,Thomas Müller,97.8596491223,32.3987511634827,10,NA,TRUE,TRUE,100.6379310348,32.9325,33.695,1.219999994,0.158992171287537,NA,RightFoot,FromCorner,FirstHalf,FALSE,1.08068783068783,0.322751321164021,1,Thomas,Müller,#a00028,NA
7,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442227505,Goal,9823,611223,Benjamin Pavard,96.7982470855393,25.8806241178513,10,NA,FALSE,TRUE,NA,NA,36.5925,0.449473682,0.0911115407943726,0.3823,RightFoot,FromCorner,FirstHalf,FALSE,0.314153439153439,0.118908381481481,1,Benjamin,Pavard,#a00028,NA
8,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442228409,Post,9810,982158,Tuta,99.2105277880393,40.3014279307676,12,NA,FALSE,FALSE,NA,NA,36.44,2.497,0.0637402534484863,NA,Header,FromCorner,FirstHalf,FALSE,0.354497354497353,0.66058201058201,1,,Tuta,#000000,NA
9,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442228443,Miss,9810,1175708,Ansgar Knauff,79.2189303215344,31.1025005817413,12,NA,FALSE,FALSE,94.4824561388,55.6030331681,67.8032227487,0.2696842092,0.0222602486610413,NA,LeftFoot,FromCorner,FirstHalf,FALSE,0,0.00797806206836807,0.111823657409865,Ansgar,Knauff,#000000,NA
10,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442230155,Miss,9823,1156141,Jamal Musiala,100.448272968492,45.5421645320129,15,NA,FALSE,FALSE,NA,NA,38.620476192,2.1382105158,0.137092888355255,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0,0.462768430557471,0.818097495350107,Jamal,Musiala,#a00028,NA
11,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442230731,AttemptSaved,9823,215151,Marcel Sabitzer,98.2456155070393,46.8033131675871,16,NA,TRUE,TRUE,99.3070175438,45.4020382125,37.27875,1.2456842044,0.0845121145248413,NA,LeftFoot,FastBreak,FirstHalf,FALSE,0.13260582010582,0.329546085820106,1,Marcel,Sabitzer,#a00028,NA
12,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442233227,Post,9823,116772,Thomas Müller,99.1140380322786,30.2200000915527,23,NA,FALSE,FALSE,NA,NA,30.28,0.2825263144,0.929132282733917,NA,LeftFoot,FastBreak,FirstHalf,FALSE,1.98412698412698,0.0747424112169312,1,Thomas,Müller,#a00028,NA
13,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442234337,Miss,9810,958335,Jesper Lindstrøm,95.3508786640393,28.9592863542324,26,NA,FALSE,FALSE,NA,NA,38.620476192,0.2696842092,0.452778697013855,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0,0.058367189439681,0.818097495350107,Jesper,Lindstrøm,#000000,NA
14,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442234713,AttemptSaved,9823,1156141,Jamal Musiala,77.6422295742689,35.8300011634827,27,NA,FALSE,TRUE,103.4827586208,33.61875,34.07625,1.219999994,0.0193256735801697,0.018,RightFoot,RegularPlay,FirstHalf,FALSE,0.979828042328042,0.322751321164021,1,Jamal,Musiala,#a00028,NA
15,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442235791,Goal,9823,303339,Sadio Mané,96.8947368413,35.9824988365173,29,NA,FALSE,TRUE,NA,NA,36.66875,0.7319999964,0.14644119143486,0.5969,Header,RegularPlay,FirstHalf,FALSE,0.293981481481481,0.193650792698413,1,Sadio,Mané,#a00028,NA
16,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442237919,AttemptSaved,9823,1156141,Jamal Musiala,74.0383495168,31.1787494182587,33,NA,FALSE,TRUE,103.2931034484,34,32.3225,0.8925263114,0.0127149522304535,0.0631,RightFoot,RegularPlay,FirstHalf,FALSE,1.44378306878307,0.236118071798942,1,Jamal,Musiala,#a00028,NA
17,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442238267,AttemptSaved,9823,303339,Sadio Mané,96.9912265970607,40.3014279307676,33,NA,TRUE,TRUE,98.535087719,39.124761906,34.99125,1.219999994,0.278642266988754,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0.73776455026455,0.322751321164021,1,Sadio,Mané,#a00028,NA
18,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442238287,Post,9823,303339,Sadio Mané,101.586208343754,42.7553125,33,NA,FALSE,FALSE,NA,NA,30.7975,2.497,0.414195120334625,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,1.84722222222222,0.66058201058201,1,Sadio,Mané,#a00028,NA
19,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442239107,AttemptSaved,9810,281012,Filip Kostic,90,50.8670042297257,34,NA,TRUE,TRUE,91,49.956178342,36.8975,1.1622105206,0.0225565731525421,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0.233465608465608,0.307463100687831,1,Filip,Kostic,#000000,NA
20,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442240009,Goal,9823,1156141,Jamal Musiala,101.396548830492,31.4837505817413,35,NA,FALSE,TRUE,NA,NA,33.2375,0.3274736826,0.891940832138062,0.8278,RightFoot,RegularPlay,FirstHalf,FALSE,1.20171957671958,0.0866332493650794,1,Jamal,Musiala,#a00028,NA
21,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442246757,Goal,9823,385437,Serge Gnabry,97.5701724933214,25.53375,43,NA,FALSE,TRUE,NA,NA,31.78875,0.1219999994,0.0816692411899567,0.4997,RightFoot,RegularPlay,FirstHalf,FALSE,1.58498677248677,0.0322751321164021,1,Serge,Gnabry,#a00028,NA
22,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442274075,AttemptSaved,9810,1175708,Ansgar Knauff,82.5975710975344,18.7444588682718,62,NA,FALSE,TRUE,103.9568965518,32.3225,36.82125,0.3659999982,0.0289175808429718,0.3585,RightFoot,RegularPlay,SecondHalf,FALSE,0.253637566137564,0.0968253963492063,1,Ansgar,Knauff,#000000,NA
23,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442275239,Goal,9810,823825,Randal Kolo Muani,84.2868914855344,23.9291719792,64,NA,FALSE,TRUE,NA,NA,33.61875,0.4045263138,0.0434028208255768,0.0563,RightFoot,RegularPlay,SecondHalf,FALSE,1.10085978835979,0.107017543333333,1,Randal Kolo,Muani,#000000,NA
24,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442277771,Miss,9810,1175708,Ansgar Knauff,101.112070412754,22.0374516985564,69,NA,FALSE,FALSE,NA,NA,28.539047618,0.6228421022,0.119505405426025,NA,RightFoot,RegularPlay,SecondHalf,FALSE,2,0.114053750816976,0.692186954872445,Ansgar,Knauff,#000000,NA
25,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442279841,AttemptSaved,9823,303339,Sadio Mané,101.870686761492,22.8081539394871,74,NA,FALSE,TRUE,102.4396551726,24.6998726165,33.00875,0.1219999994,0.129932790994644,0.4067,RightFoot,RegularPlay,SecondHalf,FALSE,1.26223544973545,0.0322751321164021,1,Sadio,Mané,#a00028,NA
26,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442281355,Miss,9810,823825,Randal Kolo Muani,92.8000030517578,30.3040001831055,77,NA,FALSE,FALSE,97.4736842099,26.6321875,26.5165625,0.5329473658,0.102588951587677,NA,RightFoot,RegularPlay,SecondHalf,FALSE,2,0.0712169194704974,0.505115463314821,Randal Kolo,Muani,#000000,NA
27,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442283353,AttemptSaved,9823,460632,Joshua Kimmich,79.5567978360656,44.4912091175129,81,NA,FALSE,TRUE,103.577586207,34.53375,34,0.5714736814,0.0368874669075012,0.0131,RightFoot,RegularPlay,SecondHalf,FALSE,1,0.151183513597884,1,Joshua,Kimmich,#a00028,NA
28,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442284267,AttemptSaved,9823,956683,Ryan Gravenberch,85.81617647,33.0087505817413,82,NA,TRUE,TRUE,87.7485294116,33.16125,34.83875,1.219999994,0.104115903377533,NA,RightFoot,RegularPlay,SecondHalf,FALSE,0.778108465608464,0.322751321164021,1,Ryan,Gravenberch,#a00028,NA
29,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442284283,Miss,9823,775539,Noussair Mazraoui,81.2461182240656,25.1290620589256,82,NA,FALSE,FALSE,NA,NA,32.17,5.5492413888,0.0388046503067017,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.22333955085581,0.677248677248677,0.461324318161187,Noussair,Mazraoui,#a00028,NA
30,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442284805,Goal,9823,1156141,Jamal Musiala,96.3157909450393,32.475,83,NA,FALSE,TRUE,NA,NA,32.0175,0.160526315,0.325111150741577,0.8446,LeftFoot,RegularPlay,SecondHalf,FALSE,1.5244708994709,0.0424672791005291,1,Jamal,Musiala,#a00028,NA
31,3903543,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Fri, Aug 5, 2022, 18:35 UTC",9810,Eintracht Frankfurt,#000000,9823,Bayern München,#a00028,2442286247,AttemptSaved,9823,530859,Leroy Sané,85.9235277731241,48.4147749292257,86,NA,TRUE,TRUE,88.9,46.1727388498,33.16125,1.219999994,0.023044615983963,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,1.22189153439154,0.322751321164021,1,Leroy,Sané,#a00028,NA
32,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442478281,Miss,8406,188498,Daniel Caligiuri,94.8684225235393,23.3686629593436,4,NA,FALSE,FALSE,NA,NA,23.9291719792,3.8547586248,0.052540123462677,NA,RightFoot,IndividualPlay,FirstHalf,FALSE,2,0.3827648150518,0.375341530228984,Daniel,Caligiuri,#B93733,NA
33,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442478845,AttemptSaved,8358,198316,Michael Gregoritsch,84.0616522040656,48.2746496788,4,NA,TRUE,TRUE,87.5338235292,45.8224203783,32.09375,1.219999994,0.0175688564777374,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,1.50429894179894,0.322751321164021,1,Michael,Gregoritsch,#181818,NA
34,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442479381,AttemptSaved,8358,400625,Vincenzo Grifo,84.8499982815344,43.044375,5,NA,TRUE,TRUE,87.7485294116,42.235,35.525,1.219999994,0.0345174074172974,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0.596560846560845,0.322751321164021,1,Vincenzo,Grifo,#181818,NA
35,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442483377,Miss,8406,188498,Daniel Caligiuri,94,20.1457327542718,11,NA,FALSE,FALSE,NA,NA,39.208809525,3.1335172432,0.0685544312000275,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0,0.601580308928651,0.725693650700349,Daniel,Caligiuri,#B93733,NA
36,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442493529,AttemptSaved,8358,400625,Vincenzo Grifo,96.0263143160607,37.05,29,NA,FALSE,TRUE,103.8620689656,34.305,33.5425,2.1959999892,0.0968465805053711,0.1261,Header,ThrowInSetPiece,FirstHalf,FALSE,1.12103174603175,0.580952378095238,1,Vincenzo,Grifo,#181818,NA
37,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442496483,AttemptSaved,8358,355358,Christian Günter,91.1999969482422,41.0578577842324,32,NA,TRUE,TRUE,95.5438596479,38.704523811,34.305,1.219999994,0.0754636526107788,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0.919312169312169,0.322751321164021,1,Christian,Günter,#181818,NA
38,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442497567,Post,8358,355358,Christian Günter,90.5999984741211,18.9546494166282,33,NA,FALSE,FALSE,NA,NA,30.292,0.2054736832,0.029054582118988,NA,LeftFoot,FromCorner,FirstHalf,FALSE,1.98095238095238,0.0543581172486773,1,Christian,Günter,#181818,NA
39,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442500119,AttemptSaved,8358,602523,Maximilian Eggestein,84.7373786408,21.4068787171282,34,NA,TRUE,TRUE,86.7823529408,22.8081528704,37.27875,1.219999994,0.0253205895423889,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0.13260582010582,0.322751321164021,1,Maximilian,Eggestein,#181818,NA
40,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442506403,Miss,8358,355358,Christian Günter,85.0647091577518,43.044375,37,NA,FALSE,FALSE,NA,NA,37.43125,5.5492413888,0.0259568393230438,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0.58123834214535,0.677248677248677,0.461324318161187,Christian,Günter,#181818,NA
41,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442507893,Miss,8406,840241,Ermedin Demirovic,91.8000030517578,24.4896809990564,38,NA,FALSE,FALSE,NA,NA,42.00375,0.7127368386,0.0235534310340881,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0,0.0890503624675933,0.472278619397158,Ermedin,Demirovic,#B93733,NA
42,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442511601,AttemptSaved,8406,822788,Arne Maier,92.5,42.1193758821487,39,NA,TRUE,TRUE,93.9,41.4834375,34.68625,1.219999994,0.0505902171134949,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0.818452380952381,0.322751321164021,1,Arne,Maier,#B93733,NA
43,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442526459,AttemptSaved,8406,822788,Arne Maier,90.9000015258789,45.9625456287257,45,2,FALSE,TRUE,103.2931034484,35.22,32.85625,0.2825263144,0.0385284423828125,0.0778,LeftFoot,RegularPlay,FirstHalf,FALSE,1.30257936507937,0.0747424112169312,1,Arne,Maier,#B93733,NA
44,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442528887,AttemptSaved,8358,629805,Ritsu Doan,88.9000015258789,24.6298089222,45,3,TRUE,TRUE,90.8,25.5915625,36.135,0.9824210478,0.073432594537735,NA,LeftFoot,FastBreak,FirstHalf,FALSE,0.435185185185184,0.259899748095238,1,Ritsu,Doan,#181818,NA
45,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442529017,Miss,8358,602523,Maximilian Eggestein,95.8333348045393,23.9992346044129,45,3,FALSE,FALSE,NA,NA,41.4834375,0.1797894728,0.145584166049957,NA,RightFoot,FastBreak,FirstHalf,FALSE,0,0.0240249848816136,0.505115463314821,Maximilian,Eggestein,#181818,NA
46,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442559575,Goal,8358,198316,Michael Gregoritsch,97.4736827375607,30.3040001831055,46,NA,FALSE,TRUE,NA,NA,36.745,0.6934736808,0.144978880882263,0.6715,Header,RegularPlay,SecondHalf,FALSE,0.273809523809523,0.183458645714286,1,Michael,Gregoritsch,#181818,NA
47,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442563119,Goal,8358,400625,Vincenzo Grifo,82.8228189713311,14.9610196433436,48,NA,FALSE,TRUE,NA,NA,36.36375,1.8685263066,0.0305227637290955,0.4654,RightFoot,FreeKick,SecondHalf,FALSE,0.374669312169311,0.494319128730159,1,Vincenzo,Grifo,#181818,NA
48,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442574643,Miss,8358,583601,Roland Sallai,95.7368450487786,21.1966881687718,53,NA,FALSE,FALSE,NA,NA,27.362380952,5.427586216,0.0502891838550568,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.82823534098581,0.677248677248677,0.471664548128847,Roland,Sallai,#181818,NA
49,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442586239,AttemptSaved,8358,583601,Roland Sallai,92.1999969482422,28.9592863542324,55,NA,TRUE,TRUE,99.4035087719,32.6275,35.9825,0.4430526294,0.066838413476944,NA,LeftFoot,FromCorner,SecondHalf,FALSE,0.4755291005291,0.11720969031746,1,Roland,Sallai,#181818,NA
50,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442584473,AttemptSaved,8406,188498,Daniel Caligiuri,79.5567978360656,26.5743745589256,58,NA,FALSE,TRUE,102.9137931036,32.09375,31.865,0.1219999994,0.0361154675483704,0.1519,LeftFoot,RegularPlay,SecondHalf,FALSE,1.56481481481482,0.0322751321164021,1,Daniel,Caligiuri,#B93733,NA
51,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442586839,Miss,8358,400625,Vincenzo Grifo,75.1645631088,49.3256050933,60,NA,FALSE,FALSE,NA,NA,27.53047619,6.1488275976,0.00554808974266052,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.71257103459227,0.677248677248677,0.416339531295237,Vincenzo,Grifo,#181818,NA
52,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442588477,Goal,8358,303912,Matthias Ginter,92.6999969482422,38.368333335,61,NA,FALSE,TRUE,NA,NA,31.7125,1.219999994,0.0364942252635956,0.2715,RightFoot,SetPiece,SecondHalf,FALSE,1.60515873015873,0.322751321164021,1,Matthias,Ginter,#181818,NA
53,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442589963,AttemptSaved,8406,845984,Iago,92.4000015258789,42.1193758821487,63,NA,TRUE,TRUE,95.3508771917,40.973809524,36.66875,1.219999994,0.122352570295334,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0.293981481481481,0.322751321164021,1,,Iago,#B93733,NA
54,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442590759,AttemptSaved,8406,276760,Florian Niederlechner,102.724136484246,45.9625456287257,65,NA,TRUE,TRUE,103.103448276,44.2810191037,37.27875,0.0898947364,0.0570717453956604,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0.13260582010582,0.0237816762962963,1,Florian,Niederlechner,#B93733,NA
55,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442592895,AttemptSaved,8406,822788,Arne Maier,76.7412638560656,30.95,68,NA,TRUE,TRUE,87.426470588,31.255,31.78875,1.219999994,0.0469783842563629,NA,RightFoot,FreeKick,SecondHalf,FALSE,1.58498677248677,0.322751321164021,1,Arne,Maier,#B93733,NA
56,3903550,1,54,Bundesliga,Bundesliga Round 1,54,2022/2023,"Sat, Aug 6, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,8358,SC Freiburg,#181818,2442597081,AttemptSaved,8358,583601,Roland Sallai,95.3508786640393,44.3510838670871,74,NA,FALSE,TRUE,98.2456140347,41.7146875,33.00875,0.3659999982,0.234376311302185,0.3746,LeftFoot,RegularPlay,SecondHalf,FALSE,1.26223544973545,0.0968253963492063,1,Roland,Sallai,#181818,NA
